client_id,cons_price_idx,euribor_three_months
6941,93.994,4.86
6942,93.994,4.86
6943,93.994,4.86
6944,93.994,4.86
6945,93.994,4.86
6946,93.994,4.86
6947,93.994,4.86
6948,93.994,4.86
6949,93.994,4.86
6950,93.994,4.86
6951,93.994,4.86
6952,93.994,4.86
6953,93.994,4.86
6954,93.994,4.86
6955,93.994,4.86
6956,93.994,4.86
6957,93.994,4.86
6958,93.994,4.86
6959,93.994,4.86
6960,93.994,4.86
6961,93.994,4.86
6962,93.994,4.86
6963,93.994,4.86
6964,93.994,4.86
6965,93.994,4.86
6966,93.994,4.86
6967,93.994,4.86
6968,93.994,4.86
6969,93.994,4.86
6970,93.994,4.86
6971,93.994,4.86
6972,93.994,4.86
6973,93.994,4.86
6974,93.994,4.86
6975,93.994,4.86
6976,93.994,4.86
6977,93.994,4.86
6978,93.994,4.86
6979,93.994,4.86
6980,93.994,4.86
6981,93.994,4.86
6982,93.994,4.86
6983,93.994,4.86
6984,93.994,4.86
6985,93.994,4.86
6986,93.994,4.86
6987,93.994,4.86
6988,93.994,4.86
6989,93.994,4.86
6990,93.994,4.86
6991,93.994,4.86
6992,93.994,4.86
6993,93.994,4.86
6994,93.994,4.86
6995,93.994,4.86
6996,93.994,4.86
6997,93.994,4.86
6998,93.994,4.86
6999,93.994,4.86
7000,93.994,4.86
7001,93.994,4.86
7002,93.994,4.86
7003,93.994,4.86
7004,93.994,4.86
7005,93.994,4.86
7006,93.994,4.86
7007,93.994,4.86
7008,93.994,4.86
7009,93.994,4.86
7010,93.994,4.86
7011,93.994,4.86
7012,93.994,4.86
7013,93.994,4.86
7014,93.994,4.86
7015,93.994,4.86
7016,93.994,4.86
7017,93.994,4.86
7018,93.994,4.86
7019,93.994,4.86
7020,93.994,4.86
7021,93.994,4.86
7022,93.994,4.86
7023,93.994,4.86
7024,93.994,4.86
7025,93.994,4.86
7026,93.994,4.86
7027,93.994,4.86
7028,93.994,4.86
7029,93.994,4.86
7030,93.994,4.86
7031,93.994,4.86
7032,93.994,4.86
7033,93.994,4.86
7034,93.994,4.86
7035,93.994,4.86
7036,93.994,4.86
7037,93.994,4.86
7038,93.994,4.86
7039,93.994,4.86
7040,93.994,4.86
7041,93.994,4.86
7042,93.994,4.86
7043,93.994,4.86
7044,93.994,4.86
7045,93.994,4.86
7046,93.994,4.86
7047,93.994,4.86
7048,93.994,4.86
7049,93.994,4.86
7050,93.994,4.86
7051,93.994,4.86
7052,93.994,4.86
7053,93.994,4.86
7054,93.994,4.86
7055,93.994,4.86
7056,93.994,4.86
7057,93.994,4.86
7058,93.994,4.86
7059,93.994,4.86
7060,93.994,4.86
7061,93.994,4.86
7062,93.994,4.86
7063,93.994,4.86
7064,93.994,4.86
7065,93.994,4.86
7066,93.994,4.86
7067,93.994,4.86
7068,93.994,4.86
7069,93.994,4.86
7070,93.994,4.86
7071,93.994,4.86
7072,93.994,4.86
7073,93.994,4.86
7074,93.994,4.86
7075,93.994,4.86
7076,93.994,4.86
7077,93.994,4.86
7078,93.994,4.86
7079,93.994,4.86
7080,93.994,4.86
7081,93.994,4.86
7082,93.994,4.86
7083,93.994,4.86
7084,93.994,4.86
7085,93.994,4.86
7086,93.994,4.86
7087,93.994,4.86
7088,93.994,4.86
7089,93.994,4.86
7090,93.994,4.86
7091,93.994,4.86
7092,93.994,4.86
7093,93.994,4.86
7094,93.994,4.86
7095,93.994,4.86
7096,93.994,4.86
7097,93.994,4.86
7098,93.994,4.86
7099,93.994,4.86
7100,93.994,4.86
7101,93.994,4.86
7102,93.994,4.86
7103,93.994,4.86
7104,93.994,4.86
7105,93.994,4.86
7106,93.994,4.86
7107,93.994,4.86
7108,93.994,4.86
7109,93.994,4.86
7110,93.994,4.86
7111,93.994,4.86
7112,93.994,4.86
7113,93.994,4.86
7114,93.994,4.86
7115,93.994,4.86
7116,93.994,4.86
7117,93.994,4.86
7118,93.994,4.86
7119,93.994,4.86
7120,93.994,4.86
7121,93.994,4.86
7122,93.994,4.86
7123,93.994,4.86
7124,93.994,4.86
7125,93.994,4.86
7126,93.994,4.86
7127,93.994,4.86
7128,93.994,4.86
7129,93.994,4.86
7130,93.994,4.86
7131,93.994,4.86
7132,93.994,4.86
7133,93.994,4.86
7134,93.994,4.86
7135,93.994,4.86
7136,93.994,4.86
7137,93.994,4.86
7138,93.994,4.86
7139,93.994,4.86
7140,93.994,4.86
7141,93.994,4.86
7142,93.994,4.86
7143,93.994,4.86
7144,93.994,4.86
7145,93.994,4.86
7146,93.994,4.86
7147,93.994,4.86
7148,93.994,4.86
7149,93.994,4.86
7150,93.994,4.86
7151,93.994,4.86
7152,93.994,4.86
7153,93.994,4.86
7154,93.994,4.86
7155,93.994,4.86
7156,93.994,4.86
7157,93.994,4.86
7158,93.994,4.86
7159,93.994,4.86
7160,93.994,4.86
7161,93.994,4.86
7162,93.994,4.86
7163,93.994,4.86
7164,93.994,4.86
7165,93.994,4.86
7166,93.994,4.86
7167,93.994,4.86
7168,93.994,4.86
7169,93.994,4.86
7170,93.994,4.86
7171,93.994,4.86
7172,93.994,4.86
7173,93.994,4.86
7174,93.994,4.86
7175,93.994,4.86
7176,93.994,4.86
7177,93.994,4.86
7178,93.994,4.86
7179,93.994,4.86
7180,93.994,4.86
7181,93.994,4.86
7182,93.994,4.86
7183,93.994,4.86
7184,93.994,4.86
7185,93.994,4.86
7186,93.994,4.86
7187,93.994,4.86
7188,93.994,4.86
7189,93.994,4.86
7190,93.994,4.86
7191,93.994,4.86
7192,93.994,4.86
7193,93.994,4.86
7194,93.994,4.86
7195,93.994,4.86
7196,93.994,4.86
7197,93.994,4.86
7198,93.994,4.86
7199,93.994,4.86
7200,93.994,4.86
7201,93.994,4.86
7202,93.994,4.86
7203,93.994,4.86
7204,93.994,4.86
7205,93.994,4.86
7206,93.994,4.86
7207,93.994,4.86
7208,93.994,4.86
7209,93.994,4.86
7210,93.994,4.86
7211,93.994,4.86
7212,93.994,4.86
7213,93.994,4.86
7214,93.994,4.86
7215,93.994,4.86
7216,93.994,4.86
7217,93.994,4.86
7218,93.994,4.86
7219,93.994,4.86
7220,93.994,4.86
7221,93.994,4.86
7222,93.994,4.86
7223,93.994,4.86
7224,93.994,4.86
7225,93.994,4.86
7226,93.994,4.86
7227,93.994,4.86
7228,93.994,4.86
7229,93.994,4.86
7230,93.994,4.86
7231,93.994,4.86
7232,93.994,4.86
7233,93.994,4.86
7234,93.994,4.86
7235,93.994,4.86
7236,93.994,4.86
7237,93.994,4.86
7238,93.994,4.86
7239,93.994,4.86
7240,93.994,4.86
7241,93.994,4.86
7242,93.994,4.86
7243,93.994,4.86
7244,93.994,4.86
7245,93.994,4.86
7246,93.994,4.86
7247,93.994,4.86
7248,93.994,4.86
7249,93.994,4.86
7250,93.994,4.86
7251,93.994,4.86
7252,93.994,4.86
7253,93.994,4.86
7254,93.994,4.86
7255,93.994,4.86
7256,93.994,4.86
7257,93.994,4.86
7258,93.994,4.86
7259,93.994,4.86
7260,93.994,4.86
7261,93.994,4.86
7262,93.994,4.86
7263,93.994,4.86
7264,93.994,4.86
7265,93.994,4.86
7266,93.994,4.86
7267,93.994,4.86
7268,93.994,4.86
7269,93.994,4.86
7270,93.994,4.86
7271,93.994,4.86
7272,93.994,4.86
7273,93.994,4.86
7274,93.994,4.86
7275,93.994,4.86
7276,93.994,4.86
7277,93.994,4.86
7278,93.994,4.86
7279,93.994,4.86
7280,93.994,4.86
7281,93.994,4.86
7282,93.994,4.86
7283,93.994,4.86
7284,93.994,4.86
7285,93.994,4.86
7286,93.994,4.86
7287,93.994,4.86
7288,93.994,4.86
7289,93.994,4.86
7290,93.994,4.86
7291,93.994,4.86
7292,93.994,4.86
7293,93.994,4.86
7294,93.994,4.86
7295,93.994,4.86
7296,93.994,4.86
7297,93.994,4.86
7298,93.994,4.86
7299,93.994,4.86
7300,93.994,4.86
7301,93.994,4.86
7302,93.994,4.86
7303,93.994,4.86
7304,93.994,4.86
7305,93.994,4.86
7306,93.994,4.86
7307,93.994,4.86
7308,93.994,4.86
7309,93.994,4.86
7310,93.994,4.86
7311,93.994,4.86
7312,93.994,4.86
7313,93.994,4.86
7314,93.994,4.86
7315,93.994,4.86
7316,93.994,4.86
7317,93.994,4.86
7318,93.994,4.86
7319,93.994,4.86
7320,93.994,4.86
7321,93.994,4.86
7322,93.994,4.86
7323,93.994,4.86
7324,93.994,4.864
7325,93.994,4.864
7326,93.994,4.864
7327,93.994,4.864
7328,93.994,4.864
7329,93.994,4.864
7330,93.994,4.864
7331,93.994,4.864
7332,93.994,4.864
7333,93.994,4.864
7334,93.994,4.864
7335,93.994,4.864
7336,93.994,4.864
7337,93.994,4.864
7338,93.994,4.864
7339,93.994,4.864
7340,93.994,4.864
7341,93.994,4.864
7342,93.994,4.864
7343,93.994,4.864
7344,93.994,4.864
7345,93.994,4.864
7346,93.994,4.864
7347,93.994,4.864
7348,93.994,4.864
7349,93.994,4.864
7350,93.994,4.864
7351,93.994,4.864
7352,93.994,4.864
7353,93.994,4.864
7354,93.994,4.864
7355,93.994,4.864
7356,93.994,4.864
7357,93.994,4.864
7358,93.994,4.864
7359,93.994,4.864
7360,93.994,4.864
7361,93.994,4.864
7362,93.994,4.864
7363,93.994,4.864
7364,93.994,4.864
7365,93.994,4.864
7366,93.994,4.864
7367,93.994,4.864
7368,93.994,4.864
7369,93.994,4.864
7370,93.994,4.864
7371,93.994,4.864
7372,93.994,4.864
7373,93.994,4.864
7374,93.994,4.864
7375,93.994,4.864
7376,93.994,4.864
7377,93.994,4.864
7378,93.994,4.864
7379,93.994,4.864
7380,93.994,4.864
7381,93.994,4.864
7382,93.994,4.864
7383,93.994,4.864
7384,93.994,4.864
7385,93.994,4.864
7386,93.994,4.864
7387,93.994,4.864
7388,93.994,4.864
7389,93.994,4.864
7390,93.994,4.864
7391,93.994,4.864
7392,93.994,4.864
7393,93.994,4.864
7394,93.994,4.864
7395,93.994,4.864
7396,93.994,4.864
7397,93.994,4.864
7398,93.994,4.864
7399,93.994,4.864
7400,93.994,4.864
7401,93.994,4.864
7402,93.994,4.864
7403,93.994,4.864
7404,93.994,4.864
7405,93.994,4.864
7406,93.994,4.864
7407,93.994,4.864
7408,93.994,4.864
7409,93.994,4.864
7410,93.994,4.864
7411,93.994,4.864
7412,93.994,4.864
7413,93.994,4.864
7414,93.994,4.864
7415,93.994,4.864
7416,93.994,4.864
7417,93.994,4.864
7418,93.994,4.864
7419,93.994,4.864
7420,93.994,4.864
7421,93.994,4.864
7422,93.994,4.864
7423,93.994,4.864
7424,93.994,4.864
7425,93.994,4.864
7426,93.994,4.864
7427,93.994,4.864
7428,93.994,4.864
7429,93.994,4.864
7430,93.994,4.864
7431,93.994,4.864
7432,93.994,4.864
7433,93.994,4.864
7434,93.994,4.864
7435,93.994,4.864
7436,93.994,4.864
7437,93.994,4.864
7438,93.994,4.864
7439,93.994,4.864
7440,93.994,4.864
7441,93.994,4.864
7442,93.994,4.864
7443,93.994,4.864
7444,93.994,4.864
7445,93.994,4.864
7446,93.994,4.864
7447,93.994,4.864
7448,93.994,4.864
7449,93.994,4.864
7450,93.994,4.864
7451,93.994,4.864
7452,93.994,4.864
7453,93.994,4.864
7454,93.994,4.864
7455,93.994,4.864
7456,93.994,4.864
7457,93.994,4.864
7458,93.994,4.864
7459,93.994,4.864
7460,93.994,4.864
7461,93.994,4.864
7462,93.994,4.864
7463,93.994,4.864
7464,93.994,4.864
7465,93.994,4.864
7466,93.994,4.864
7467,93.994,4.864
7468,93.994,4.864
7469,93.994,4.864
7470,93.994,4.864
7471,93.994,4.864
7472,93.994,4.864
7473,93.994,4.864
7474,93.994,4.864
7475,93.994,4.864
7476,93.994,4.864
7477,93.994,4.864
7478,93.994,4.864
7479,93.994,4.864
7480,93.994,4.864
7481,93.994,4.864
7482,93.994,4.864
7483,93.994,4.864
7484,93.994,4.864
7485,93.994,4.864
7486,93.994,4.864
7487,93.994,4.864
7488,93.994,4.864
7489,93.994,4.864
7490,93.994,4.864
7491,93.994,4.864
7492,93.994,4.864
7493,93.994,4.864
7494,93.994,4.864
7495,93.994,4.864
7496,93.994,4.864
7497,93.994,4.864
7498,93.994,4.864
7499,93.994,4.864
7500,93.994,4.864
7501,93.994,4.864
7502,93.994,4.864
7503,93.994,4.864
7504,93.994,4.864
7505,93.994,4.864
7506,93.994,4.864
7507,93.994,4.864
7508,93.994,4.864
7509,93.994,4.864
7510,93.994,4.864
7511,93.994,4.864
7512,93.994,4.864
7513,93.994,4.864
7514,93.994,4.864
7515,93.994,4.864
7516,93.994,4.864
7517,93.994,4.864
7518,93.994,4.864
7519,93.994,4.864
7520,93.994,4.864
7521,93.994,4.864
7522,93.994,4.864
7523,93.994,4.864
7524,93.994,4.864
7525,93.994,4.864
7526,93.994,4.864
7527,93.994,4.864
7528,93.994,4.864
7529,93.994,4.864
7530,93.994,4.864
7531,93.994,4.864
7532,93.994,4.864
7533,93.994,4.864
7534,93.994,4.864
7535,93.994,4.864
7536,93.994,4.864
7537,93.994,4.864
7538,93.994,4.864
7539,93.994,4.864
7540,93.994,4.864
7541,93.994,4.864
7542,93.994,4.864
7543,93.994,4.864
7544,93.994,4.864
7545,93.994,4.864
7546,93.994,4.864
7547,93.994,4.864
7548,93.994,4.864
7549,93.994,4.864
7550,93.994,4.864
7551,93.994,4.864
7552,93.994,4.864
7553,93.994,4.864
7554,93.994,4.864
7555,93.994,4.864
7556,93.994,4.864
7557,93.994,4.864
7558,93.994,4.864
7559,93.994,4.864
7560,93.994,4.864
7561,93.994,4.864
7562,93.994,4.864
7563,93.994,4.864
7564,93.994,4.864
7565,93.994,4.864
7566,93.994,4.864
7567,93.994,4.864
7568,93.994,4.864
7569,93.994,4.864
7570,93.994,4.864
7571,93.994,4.864
7572,93.994,4.864
7573,93.994,4.864
7574,93.994,4.864
7575,93.994,4.864
7576,93.994,4.864
7577,93.994,4.864
7578,93.994,4.864
7579,93.994,4.864
7580,93.994,4.864
7581,93.994,4.864
7582,93.994,4.864
7583,93.994,4.864
7584,93.994,4.864
7585,93.994,4.864
7586,93.994,4.864
7587,93.994,4.864
7588,93.994,4.864
7589,93.994,4.864
7590,93.994,4.864
7591,93.994,4.864
7592,93.994,4.864
7593,93.994,4.864
7594,93.994,4.864
7595,93.994,4.864
7596,93.994,4.864
7597,93.994,4.864
7598,93.994,4.864
7599,93.994,4.864
7600,93.994,4.864
7601,93.994,4.864
7602,93.994,4.864
7603,93.994,4.864
7604,93.994,4.864
7605,93.994,4.864
7606,93.994,4.864
7607,93.994,4.864
7608,93.994,4.864
7609,93.994,4.864
7610,93.994,4.864
7611,93.994,4.864
7612,93.994,4.864
7613,93.994,4.864
7614,93.994,4.864
7615,93.994,4.864
7616,93.994,4.864
7617,93.994,4.864
7618,93.994,4.864
7619,93.994,4.864
7620,93.994,4.864
7621,93.994,4.864
7622,93.994,4.864
7623,93.994,4.864
7624,93.994,4.864
7625,93.994,4.864
7626,93.994,4.864
7627,93.994,4.864
7628,93.994,4.864
7629,93.994,4.864
7630,93.994,4.864
7631,93.994,4.864
7632,93.994,4.864
7633,93.994,4.864
7634,93.994,4.864
7635,93.994,4.864
7636,93.994,4.864
7637,93.994,4.864
7638,93.994,4.864
7639,93.994,4.864
7640,93.994,4.864
7641,93.994,4.864
7642,93.994,4.864
7643,93.994,4.864
7644,93.994,4.864
7645,93.994,4.864
7646,93.994,4.864
7647,93.994,4.864
7648,93.994,4.864
7649,93.994,4.864
7650,93.994,4.864
7651,93.994,4.864
7652,93.994,4.864
7653,93.994,4.864
7654,93.994,4.864
7655,93.994,4.864
7656,93.994,4.864
7657,93.994,4.864
7658,93.994,4.864
7659,93.994,4.864
7660,93.994,4.864
7661,93.994,4.864
7662,93.994,4.864
7663,93.994,4.864
7664,93.994,4.864
7665,93.994,4.864
7666,93.994,4.864
7667,93.994,4.864
7668,93.994,4.864
7669,93.994,4.864
7670,93.994,4.864
7671,93.994,4.864
7672,93.994,4.864
7673,93.994,4.864
7674,93.994,4.864
7675,93.994,4.864
7676,93.994,4.864
7677,93.994,4.864
7678,93.994,4.864
7679,93.994,4.864
7680,93.994,4.864
7681,93.994,4.864
7682,93.994,4.864
7683,93.994,4.864
7684,93.994,4.864
7685,93.994,4.864
7686,93.994,4.864
7687,93.994,4.864
7688,93.994,4.864
7689,93.994,4.864
7690,93.994,4.864
7691,93.994,4.864
7692,93.994,4.864
7693,93.994,4.864
7694,93.994,4.864
7695,93.994,4.864
7696,93.994,4.864
7697,93.994,4.864
7698,93.994,4.864
7699,93.994,4.864
7700,93.994,4.864
7701,93.994,4.864
7702,93.994,4.864
7703,93.994,4.864
7704,93.994,4.864
7705,93.994,4.864
7706,93.994,4.864
7707,93.994,4.864
7708,93.994,4.864
7709,93.994,4.864
7710,93.994,4.864
7711,93.994,4.864
7712,93.994,4.864
7713,93.994,4.864
7714,93.994,4.864
7715,93.994,4.864
7716,93.994,4.864
7717,93.994,4.864
7718,93.994,4.864
7719,93.994,4.864
7720,93.994,4.864
7721,93.994,4.864
7722,93.994,4.864
7723,93.994,4.864
7724,93.994,4.864
7725,93.994,4.864
7726,93.994,4.864
7727,93.994,4.864
7728,93.994,4.864
7729,93.994,4.864
7730,93.994,4.864
7731,93.994,4.864
7732,93.994,4.864
7733,93.994,4.864
7734,93.994,4.864
7735,93.994,4.864
7736,93.994,4.864
7737,93.994,4.864
7738,93.994,4.864
7739,93.994,4.864
7740,93.994,4.864
7741,93.994,4.864
7742,93.994,4.864
7743,93.994,4.864
7744,93.994,4.864
7745,93.994,4.864
7746,93.994,4.864
7747,93.994,4.864
7748,93.994,4.864
7749,93.994,4.864
7750,93.994,4.864
7751,93.994,4.864
7752,93.994,4.864
7753,93.994,4.864
7754,93.994,4.864
7755,93.994,4.864
7756,93.994,4.864
7757,93.994,4.864
7758,93.994,4.864
7759,93.994,4.864
7760,93.994,4.864
7761,93.994,4.864
7762,93.994,4.864
7763,94.465,4.865
7764,94.465,4.865
7765,94.465,4.865
7766,94.465,4.865
7767,94.465,4.865
7768,94.465,4.865
7769,94.465,4.865
7770,94.465,4.865
7771,94.465,4.865
7772,94.465,4.865
7773,94.465,4.865
7774,94.465,4.865
7775,94.465,4.865
7776,94.465,4.865
7777,94.465,4.865
7778,94.465,4.865
7779,94.465,4.865
7780,94.465,4.865
7781,94.465,4.865
7782,94.465,4.865
7783,94.465,4.865
7784,94.465,4.865
7785,94.465,4.865
7786,94.465,4.865
7787,94.465,4.865
7788,94.465,4.865
7789,94.465,4.865
7790,94.465,4.865
7791,94.465,4.865
7792,94.465,4.865
7793,94.465,4.865
7794,94.465,4.865
7795,94.465,4.865
7796,94.465,4.865
7797,94.465,4.865
7798,94.465,4.865
7799,94.465,4.865
7800,94.465,4.865
7801,94.465,4.865
7802,94.465,4.865
7803,94.465,4.865
7804,94.465,4.865
7805,94.465,4.865
7806,94.465,4.865
7807,94.465,4.865
7808,94.465,4.865
7809,94.465,4.865
7810,94.465,4.865
7811,94.465,4.865
7812,94.465,4.865
7813,94.465,4.865
7814,94.465,4.865
7815,94.465,4.865
7816,94.465,4.865
7817,94.465,4.865
7818,94.465,4.865
7819,94.465,4.865
7820,94.465,4.865
7821,94.465,4.865
7822,94.465,4.865
7823,94.465,4.865
7824,94.465,4.865
7825,94.465,4.865
7826,94.465,4.865
7827,94.465,4.865
7828,94.465,4.865
7829,94.465,4.865
7830,94.465,4.865
7831,94.465,4.865
7832,94.465,4.865
7833,94.465,4.865
7834,94.465,4.865
7835,94.465,4.865
7836,94.465,4.865
7837,94.465,4.865
7838,94.465,4.865
7839,94.465,4.865
7840,94.465,4.865
7841,94.465,4.865
7842,94.465,4.865
7843,94.465,4.865
7844,94.465,4.865
7845,94.465,4.865
7846,94.465,4.865
7847,94.465,4.865
7848,94.465,4.865
7849,94.465,4.865
7850,94.465,4.865
7851,94.465,4.865
7852,94.465,4.865
7853,94.465,4.865
7854,94.465,4.865
7855,94.465,4.865
7856,94.465,4.865
7857,94.465,4.865
7858,94.465,4.865
7859,94.465,4.865
7860,94.465,4.865
7861,94.465,4.865
7862,94.465,4.865
7863,94.465,4.865
7864,94.465,4.865
7865,94.465,4.865
7866,94.465,4.865
7867,94.465,4.865
7868,94.465,4.865
7869,94.465,4.865
7870,94.465,4.865
7871,94.465,4.865
7872,94.465,4.865
7873,94.465,4.865
7874,94.465,4.865
7875,94.465,4.865
7876,94.465,4.865
7877,94.465,4.865
7878,94.465,4.865
7879,94.465,4.865
7880,94.465,4.865
7881,94.465,4.865
7882,94.465,4.865
7883,94.465,4.865
7884,94.465,4.865
7885,94.465,4.865
7886,94.465,4.865
7887,94.465,4.865
7888,94.465,4.865
7889,94.465,4.865
7890,94.465,4.865
7891,94.465,4.865
7892,94.465,4.865
7893,94.465,4.865
7894,94.465,4.865
7895,94.465,4.865
7896,94.465,4.865
7897,94.465,4.865
7898,94.465,4.865
7899,94.465,4.865
7900,94.465,4.865
7901,94.465,4.865
7902,94.465,4.865
7903,94.465,4.865
7904,94.465,4.865
7905,94.465,4.865
7906,94.465,4.865
7907,94.465,4.865
7908,94.465,4.865
7909,94.465,4.865
7910,94.465,4.865
7911,94.465,4.865
7912,94.465,4.865
7913,94.465,4.865
7914,94.465,4.865
7915,94.465,4.865
7916,94.465,4.865
7917,94.465,4.865
7918,94.465,4.865
7919,94.465,4.865
7920,94.465,4.865
7921,94.465,4.865
7922,94.465,4.865
7923,94.465,4.865
7924,94.465,4.865
7925,94.465,4.865
7926,94.465,4.865
7927,94.465,4.865
7928,94.465,4.865
7929,94.465,4.865
7930,94.465,4.865
7931,94.465,4.865
7932,94.465,4.865
7933,94.465,4.865
7934,94.465,4.865
7935,94.465,4.865
7936,94.465,4.865
7937,94.465,4.865
7938,94.465,4.865
7939,94.465,4.865
7940,94.465,4.865
7941,94.465,4.865
7942,94.465,4.865
7943,94.465,4.865
7944,94.465,4.865
7945,94.465,4.865
7946,94.465,4.865
7947,94.465,4.865
7948,94.465,4.865
7949,94.465,4.865
7950,94.465,4.865
7951,94.465,4.865
7952,94.465,4.865
7953,94.465,4.865
7954,94.465,4.865
7955,94.465,4.865
7956,94.465,4.865
7957,94.465,4.865
7958,94.465,4.865
7959,94.465,4.865
7960,94.465,4.865
7961,94.465,4.865
7962,94.465,4.865
7963,94.465,4.865
7964,94.465,4.865
7965,94.465,4.865
7966,94.465,4.865
7967,94.465,4.865
7968,94.465,4.865
7969,94.465,4.865
7970,94.465,4.865
7971,94.465,4.865
7972,94.465,4.865
7973,94.465,4.865
7974,94.465,4.865
7975,94.465,4.865
7976,94.465,4.865
7977,94.465,4.865
7978,94.465,4.865
7979,94.465,4.865
7980,94.465,4.865
7981,94.465,4.865
7982,94.465,4.865
7983,94.465,4.865
7984,94.465,4.865
7985,94.465,4.865
7986,94.465,4.865
7987,94.465,4.865
7988,94.465,4.865
7989,94.465,4.865
7990,94.465,4.865
7991,94.465,4.865
7992,94.465,4.865
7993,94.465,4.865
7994,94.465,4.865
7995,94.465,4.865
7996,94.465,4.865
7997,94.465,4.865
7998,94.465,4.865
7999,94.465,4.865
8000,94.465,4.865
8001,94.465,4.865
8002,94.465,4.865
8003,94.465,4.865
8004,94.465,4.865
8005,94.465,4.865
8006,94.465,4.865
8007,94.465,4.865
8008,94.465,4.865
8009,94.465,4.865
8010,94.465,4.865
8011,94.465,4.865
8012,94.465,4.865
8013,94.465,4.865
8014,94.465,4.865
8015,94.465,4.865
8016,94.465,4.865
8017,94.465,4.865
8018,94.465,4.865
8019,94.465,4.865
8020,94.465,4.865
8021,94.465,4.865
8022,94.465,4.865
8023,94.465,4.865
8024,94.465,4.865
8025,94.465,4.865
8026,94.465,4.865
8027,94.465,4.865
8028,94.465,4.865
8029,94.465,4.865
8030,94.465,4.865
8031,94.465,4.865
8032,94.465,4.865
8033,94.465,4.865
8034,94.465,4.865
8035,94.465,4.865
8036,94.465,4.865
8037,94.465,4.865
8038,94.465,4.865
8039,94.465,4.865
8040,94.465,4.865
8041,94.465,4.865
8042,94.465,4.865
8043,94.465,4.865
8044,94.465,4.865
8045,94.465,4.865
8046,94.465,4.865
8047,94.465,4.865
8048,94.465,4.865
8049,94.465,4.865
8050,94.465,4.865
8051,94.465,4.865
8052,94.465,4.865
8053,94.465,4.865
8054,94.465,4.865
8055,94.465,4.865
8056,94.465,4.865
8057,94.465,4.865
8058,94.465,4.865
8059,94.465,4.865
8060,94.465,4.865
8061,94.465,4.865
8062,94.465,4.865
8063,94.465,4.865
8064,94.465,4.865
8065,94.465,4.865
8066,94.465,4.865
8067,94.465,4.865
8068,94.465,4.865
8069,94.465,4.865
8070,94.465,4.865
8071,94.465,4.865
8072,94.465,4.865
8073,94.465,4.865
8074,94.465,4.865
8075,94.465,4.865
8076,94.465,4.865
8077,94.465,4.865
8078,94.465,4.865
8079,94.465,4.865
8080,94.465,4.865
8081,94.465,4.865
8082,94.465,4.865
8083,94.465,4.865
8084,94.465,4.865
8085,94.465,4.865
8086,94.465,4.865
8087,94.465,4.865
8088,94.465,4.865
8089,94.465,4.865
8090,94.465,4.865
8091,94.465,4.865
8092,94.465,4.865
8093,94.465,4.865
8094,94.465,4.865
8095,94.465,4.865
8096,94.465,4.865
8097,94.465,4.865
8098,94.465,4.865
8099,94.465,4.865
8100,94.465,4.865
8101,94.465,4.865
8102,94.465,4.865
8103,94.465,4.865
8104,94.465,4.865
8105,94.465,4.865
8106,94.465,4.865
8107,94.465,4.865
8108,94.465,4.865
8109,94.465,4.865
8110,94.465,4.865
8111,94.465,4.865
8112,94.465,4.865
8113,94.465,4.865
8114,94.465,4.865
8115,94.465,4.865
8116,94.465,4.865
8117,94.465,4.865
8118,94.465,4.865
8119,94.465,4.865
8120,94.465,4.865
8121,94.465,4.865
8122,94.465,4.865
8123,94.465,4.865
8124,94.465,4.865
8125,94.465,4.865
8126,94.465,4.865
8127,94.465,4.865
8128,94.465,4.865
8129,94.465,4.865
8130,94.465,4.865
8131,94.465,4.865
8132,94.465,4.865
8133,94.465,4.865
8134,94.465,4.865
8135,94.465,4.865
8136,94.465,4.864
8137,94.465,4.864
8138,94.465,4.864
8139,94.465,4.864
8140,94.465,4.864
8141,94.465,4.864
8142,94.465,4.864
8143,94.465,4.864
8144,94.465,4.864
8145,94.465,4.864
8146,94.465,4.864
8147,94.465,4.864
8148,94.465,4.864
8149,94.465,4.864
8150,94.465,4.864
8151,94.465,4.864
8152,94.465,4.864
8153,94.465,4.864
8154,94.465,4.864
8155,94.465,4.864
8156,94.465,4.864
8157,94.465,4.864
8158,94.465,4.864
8159,94.465,4.864
8160,94.465,4.864
8161,94.465,4.864
8162,94.465,4.864
8163,94.465,4.864
8164,94.465,4.864
8165,94.465,4.864
8166,94.465,4.864
8167,94.465,4.864
8168,94.465,4.864
8169,94.465,4.864
8170,94.465,4.864
8171,94.465,4.864
8172,94.465,4.864
8173,94.465,4.864
8174,94.465,4.864
8175,94.465,4.864
8176,94.465,4.864
8177,94.465,4.864
8178,94.465,4.864
8179,94.465,4.864
8180,94.465,4.864
8181,94.465,4.864
8182,94.465,4.864
8183,94.465,4.864
8184,94.465,4.864
8185,94.465,4.864
8186,94.465,4.864
8187,94.465,4.864
8188,94.465,4.864
8189,94.465,4.864
8190,94.465,4.864
8191,94.465,4.864
8192,94.465,4.864
8193,94.465,4.864
8194,94.465,4.864
8195,94.465,4.864
8196,94.465,4.864
8197,94.465,4.864
8198,94.465,4.864
8199,94.465,4.864
8200,94.465,4.864
8201,94.465,4.864
8202,94.465,4.864
8203,94.465,4.864
8204,94.465,4.864
8205,94.465,4.864
8206,94.465,4.864
8207,94.465,4.864
8208,94.465,4.864
8209,94.465,4.864
8210,94.465,4.864
